ProductID,ProductName,Season,TotalSales
872,Road Bottle Cage,Autumn,$3,766.81
866,Classic Vest, L,Winter,$3,683.00
921,Mountain Tire Tube,Summer,$3,642.70
816,ML Mountain Front Wheel,Winter,$3,637.04
808,LL Mountain Handlebars,Autumn,$3,610.17
830,ML Mountain Frame - Black, 40,Spring,$3,557.35
843,Cable Lock,Autumn,$3,555.00
815,LL Mountain Front Wheel,Winter,$3,462.47
910,HL Mountain Seat/Saddle,Autumn,$3,442.66
916,HL Touring Seat/Saddle,Autumn,$3,379.49
952,Chain,Summer,$3,324.89
736,LL Road Frame - Black, 44,Winter,$3,278.74
936,ML Mountain Pedal,Autumn,$3,278.35
808,LL Mountain Handlebars,Winter,$3,226.31
861,Full-Finger Gloves, S,Spring,$3,193.06
875,Racing Socks, L,Autumn,$3,180.73
860,Half-Finger Gloves, L,Winter,$3,178.05
907,Rear Brakes,Spring,$3,131.10
844,Minipump,Autumn,$3,082.46
994,LL Bottom Bracket,Autumn,$3,077.43
817,HL Mountain Front Wheel,Winter,$3,062.19
866,Classic Vest, L,Autumn,$3,048.00
940,HL Road Pedal,Winter,$3,012.83
927,LL Mountain Frame - Black, 52,Spring,$299.75
773,Mountain-100 Silver, 44,Autumn,$299,949.84
797,Road-550-W Yellow, 38,Autumn,$297,906.28
973,Road-350-W Yellow, 40,Winter,$297,762.38
801,Road-550-W Yellow, 48,Autumn,$295,577.26
748,HL Mountain Frame - Silver, 38,Spring,$293,502.59
743,HL Mountain Frame - Black, 42,Spring,$291,757.32
773,Mountain-100 Silver, 44,Summer,$290,429.87
775,Mountain-100 Black, 38,Spring,$290,234.97
745,HL Mountain Frame - Black, 48,Summer,$29,961.12
865,Classic Vest, M,Spring,$29,935.21
883,Short-Sleeve Classic Jersey, L,Summer,$29,927.10
951,HL Crankset,Autumn,$29,888.26
964,Touring-3000 Yellow, 58,Summer,$29,701.42
978,Touring-3000 Blue, 44,Winter,$29,694.00
716,Long-Sleeve Logo Jersey, XL,Summer,$29,679.73
925,LL Mountain Frame - Black, 44,Spring,$29,675.05
852,Women's Tights, S,Summer,$29,556.38
865,Classic Vest, M,Summer,$29,444.30
708,Sport-100 Helmet, Black,Winter,$29,398.90
825,HL Mountain Rear Wheel,Winter,$29,253.02
707,Sport-100 Helmet, Red,Winter,$29,220.24
751,Road-150 Red, 48,Summer,$289,839.87
777,Mountain-100 Black, 44,Spring,$286,958.52
773,Mountain-100 Silver, 44,Spring,$282,751.67
729,LL Road Frame - Red, 60,Winter,$28,859.90
854,Women's Tights, L,Summer,$28,749.39
824,ML Mountain Rear Wheel,Autumn,$28,747.85
831,ML Mountain Frame - Black, 44,Autumn,$28,668.07
876,Hitch Rack - 4-Bike,Winter,$28,662.29
905,ML Mountain Frame-W - Silver, 42,Autumn,$28,617.47
814,ML Mountain Frame - Black, 38,Summer,$28,458.82
964,Touring-3000 Yellow, 58,Autumn,$28,209.30
839,HL Road Frame - Black, 48,Spring,$28,109.45
748,HL Mountain Frame - Silver, 38,Summer,$279,999.73
967,Touring-1000 Blue, 50,Autumn,$277,505.75
914,LL Touring Seat/Saddle,Spring,$276.62
770,Road-650 Black, 52,Summer,$273,517.42
770,Road-650 Black, 52,Spring,$272,106.91
716,Long-Sleeve Logo Jersey, XL,Spring,$27,984.22
725,LL Road Frame - Red, 44,Winter,$27,866.64
814,ML Mountain Frame - Black, 38,Spring,$27,831.05
814,ML Mountain Frame - Black, 38,Autumn,$27,621.79
745,HL Mountain Frame - Black, 48,Spring,$27,531.84
925,LL Mountain Frame - Black, 44,Summer,$27,340.11
987,Mountain-500 Silver, 48,Spring,$27,300.32
978,Touring-3000 Blue, 44,Summer,$27,171.87
890,HL Touring Frame - Blue, 46,Spring,$27,105.57
778,Mountain-100 Black, 48,Summer,$269,999.20
798,Road-550-W Yellow, 40,Summer,$269,997.37
762,Road-650 Red, 44,Winter,$265,985.33
776,Mountain-100 Black, 42,Spring,$265,780.46
760,Road-650 Red, 60,Spring,$265,665.22
770,Road-650 Black, 52,Winter,$262,595.75
774,Mountain-100 Silver, 48,Autumn,$260,439.23
819,ML Road Front Wheel,Spring,$26,825.58
732,ML Road Frame - Red, 48,Spring,$26,767.35
745,HL Mountain Frame - Black, 48,Autumn,$26,722.08
854,Women's Tights, L,Spring,$26,694.92
991,Mountain-500 Black, 44,Autumn,$26,675.51
890,HL Touring Frame - Blue, 46,Summer,$26,503.22
886,LL Touring Frame - Yellow, 62,Spring,$26,316.01
760,Road-650 Red, 60,Summer,$259,365.56
772,Mountain-100 Silver, 42,Summer,$258,935.08
797,Road-550-W Yellow, 38,Winter,$258,745.15
955,Touring-1000 Yellow, 50,Autumn,$256,525.93
791,Road-250 Red, 52,Autumn,$254,597.07
798,Road-550-W Yellow, 40,Autumn,$254,391.25
954,Touring-1000 Yellow, 46,Summer,$253,617.37
743,HL Mountain Frame - Black, 42,Summer,$251,177.12
975,Road-350-W Yellow, 44,Spring,$250,385.73
892,HL Touring Frame - Blue, 54,Winter,$25,900.88
989,Mountain-500 Black, 40,Autumn,$25,703.52
889,HL Touring Frame - Yellow, 54,Winter,$25,298.53
986,Mountain-500 Silver, 44,Spring,$25,221.15
899,LL Touring Frame - Yellow, 44,Summer,$25,090.66
895,LL Touring Frame - Blue, 50,Summer,$25,006.50
967,Touring-1000 Blue, 50,Summer,$249,850.54
946,LL Touring Handlebars,Spring,$248.89
760,Road-650 Red, 60,Winter,$247,970.82
955,Touring-1000 Yellow, 50,Winter,$247,943.28
791,Road-250 Red, 52,Spring,$247,755.69
974,Road-350-W Yellow, 42,Autumn,$246,643.55
772,Mountain-100 Silver, 42,Spring,$246,201.78
972,Touring-2000 Blue, 54,Spring,$244,005.54
760,Road-650 Red, 60,Autumn,$243,527.41
974,Road-350-W Yellow, 42,Summer,$243,330.70
750,Road-150 Red, 44,Summer,$243,322.36
763,Road-650 Red, 48,Spring,$242,476.97
762,Road-650 Red, 44,Autumn,$242,230.97
771,Mountain-100 Silver, 38,Spring,$241,951.79
968,Touring-1000 Blue, 54,Spring,$241,267.88
732,ML Road Frame - Red, 48,Autumn,$24,982.86
714,Long-Sleeve Logo Jersey, M,Autumn,$24,950.48
920,LL Mountain Frame - Silver, 52,Summer,$24,873.51
885,HL Touring Frame - Yellow, 60,Winter,$24,696.19
856,Men's Bib-Shorts, M,Spring,$24,609.03
886,LL Touring Frame - Yellow, 62,Summer,$24,406.34
989,Mountain-500 Black, 40,Summer,$24,299.55
951,HL Crankset,Winter,$24,299.40
852,Women's Tights, S,Spring,$24,203.70
944,LL Mountain Frame - Silver, 40,Summer,$24,148.01
893,HL Touring Frame - Blue, 60,Winter,$24,093.84
801,Road-550-W Yellow, 48,Winter,$238,584.34
770,Road-650 Black, 52,Autumn,$234,689.70
791,Road-250 Red, 52,Winter,$232,118.25
765,Road-650 Black, 58,Spring,$230,319.71
719,HL Road Frame - Red, 48,Spring,$23,893.04
880,Hydration Pack - 70 oz.,Autumn,$23,793.79
918,LL Mountain Frame - Silver, 44,Spring,$23,764.50
820,HL Road Front Wheel,Autumn,$23,764.32
926,LL Mountain Frame - Black, 48,Spring,$23,680.09
814,ML Mountain Frame - Black, 38,Winter,$23,645.93
993,Mountain-500 Black, 52,Summer,$23,543.56
891,HL Touring Frame - Blue, 50,Summer,$23,491.49
993,Mountain-500 Black, 52,Autumn,$23,003.57
762,Road-650 Red, 44,Spring,$229,280.57
774,Mountain-100 Silver, 48,Summer,$228,479.33
799,Road-550-W Yellow, 42,Autumn,$228,155.77
761,Road-650 Red, 62,Spring,$226,744.59
799,Road-550-W Yellow, 42,Summer,$226,667.12
761,Road-650 Red, 62,Summer,$226,573.04
765,Road-650 Black, 58,Winter,$225,731.18
763,Road-650 Red, 48,Winter,$225,069.22
956,Touring-1000 Yellow, 54,Spring,$224,865.48
752,Road-150 Red, 52,Summer,$224,715.36
765,Road-650 Black, 58,Summer,$222,350.01
761,Road-650 Red, 62,Winter,$222,045.89
774,Mountain-100 Silver, 48,Spring,$222,019.35
974,Road-350-W Yellow, 42,Winter,$220,448.30
881,Short-Sleeve Classic Jersey, S,Spring,$22,977.81
904,ML Mountain Frame-W - Silver, 40,Winter,$22,937.67
987,Mountain-500 Silver, 48,Winter,$22,825.60
924,LL Mountain Frame - Black, 42,Summer,$22,780.85
906,ML Mountain Frame-W - Silver, 46,Summer,$22,719.22
881,Short-Sleeve Classic Jersey, S,Summer,$22,602.25
905,ML Mountain Frame-W - Silver, 42,Winter,$22,500.76
984,Mountain-500 Silver, 40,Winter,$22,373.60
925,LL Mountain Frame - Black, 44,Autumn,$22,331.23
985,Mountain-500 Silver, 42,Winter,$22,260.61
883,Short-Sleeve Classic Jersey, L,Autumn,$22,234.16
722,LL Road Frame - Black, 58,Winter,$22,142.59
852,Women's Tights, S,Autumn,$22,127.66
869,Women's Mountain Shorts, L,Winter,$22,121.92
867,Women's Mountain Shorts, S,Winter,$22,072.63
942,ML Mountain Frame-W - Silver, 38,Spring,$218.45
743,HL Mountain Frame - Black, 42,Autumn,$218,995.42
800,Road-550-W Yellow, 44,Spring,$217,463.10
972,Touring-2000 Blue, 54,Summer,$211,374.67
745,HL Mountain Frame - Black, 48,Winter,$21,863.52
854,Women's Tights, L,Autumn,$21,858.90
716,Long-Sleeve Logo Jersey, XL,Autumn,$21,852.00
817,HL Mountain Front Wheel,Summer,$21,795.61
917,LL Mountain Frame - Silver, 42,Autumn,$21,388.05
824,ML Mountain Rear Wheel,Winter,$21,242.25
887,HL Touring Frame - Yellow, 46,Spring,$21,082.11
918,LL Mountain Frame - Silver, 44,Summer,$21,071.19
798,Road-550-W Yellow, 40,Winter,$208,235.06
748,HL Mountain Frame - Silver, 38,Autumn,$208,143.45
763,Road-650 Red, 48,Summer,$208,010.15
805,LL Headset,Spring,$205.20
762,Road-650 Red, 44,Summer,$205,843.68
761,Road-650 Red, 62,Autumn,$204,464.41
763,Road-650 Red, 48,Autumn,$203,110.33
898,LL Touring Frame - Blue, 62,Spring,$200.05
960,Touring-3000 Blue, 62,Summer,$20,930.56
986,Mountain-500 Silver, 44,Winter,$20,904.63
831,ML Mountain Frame - Black, 44,Winter,$20,716.34
989,Mountain-500 Black, 40,Winter,$20,627.62
864,Classic Vest, S,Winter,$20,483.65
888,HL Touring Frame - Yellow, 50,Summer,$20,479.76
887,HL Touring Frame - Yellow, 46,Summer,$20,479.76
736,LL Road Frame - Black, 44,Summer,$20,450.89
993,Mountain-500 Black, 52,Winter,$20,303.62
865,Classic Vest, M,Autumn,$20,237.86
863,Full-Finger Gloves, L,Summer,$20,217.66
718,HL Road Frame - Red, 44,Winter,$20,164.82
920,LL Mountain Frame - Silver, 52,Spring,$20,120.61
944,LL Mountain Frame - Silver, 40,Spring,$20,120.61
727,LL Road Frame - Red, 52,Autumn,$2,961.40
913,HL Road Seat/Saddle,Summer,$2,874.14
733,ML Road Frame - Red, 52,Winter,$2,855.18
874,Racing Socks, M,Summer,$2,838.37
898,LL Touring Frame - Blue, 62,Summer,$2,800.73
877,Bike Wash - Dissolver,Winter,$2,786.10
823,LL Mountain Rear Wheel,Autumn,$2,737.64
874,Racing Socks, M,Spring,$2,729.36
872,Road Bottle Cage,Summer,$2,697.00
947,HL Touring Handlebars,Autumn,$2,692.16
909,ML Mountain Seat/Saddle,Autumn,$2,685.82
952,Chain,Spring,$2,635.25
922,Road Tire Tube,Spring,$2,565.57
843,Cable Lock,Winter,$2,535.00
908,LL Mountain Seat/Saddle,Spring,$2,496.46
950,ML Crankset,Spring,$2,462.30
874,Racing Socks, M,Autumn,$2,438.56
935,LL Mountain Pedal,Autumn,$2,429.40
744,HL Mountain Frame - Black, 44,Summer,$2,429.28
744,HL Mountain Frame - Black, 44,Winter,$2,429.28
873,Patch Kit/8 Patches,Spring,$2,381.14
938,LL Road Pedal,Winter,$2,332.22
922,Road Tire Tube,Winter,$2,322.18
922,Road Tire Tube,Autumn,$2,322.18
939,ML Road Pedal,Winter,$2,272.49
922,Road Tire Tube,Summer,$2,270.31
923,Touring Tire Tube,Spring,$2,220.55
866,Classic Vest, L,Summer,$2,171.70
952,Chain,Autumn,$2,166.74
875,Racing Socks, L,Winter,$2,099.44
844,Minipump,Winter,$2,098.95
850,Men's Sports Shorts, L,Winter,$2,087.65
873,Patch Kit/8 Patches,Autumn,$2,032.60
873,Patch Kit/8 Patches,Summer,$2,004.71
967,Touring-1000 Blue, 50,Winter,$199,785.07
953,Touring-2000 Blue, 60,Spring,$194,401.27
998,Road-750 Black, 48,Spring,$193,418.96
717,HL Road Frame - Red, 62,Summer,$193,216.87
765,Road-650 Black, 58,Autumn,$191,231.88
926,LL Mountain Frame - Black, 48,Summer,$19,933.24
833,ML Road Frame-W - Yellow, 40,Spring,$19,888.95
992,Mountain-500 Black, 48,Winter,$19,871.63
991,Mountain-500 Black, 44,Winter,$19,547.64
804,HL Fork,Summer,$19,451.02
809,ML Mountain Handlebars,Summer,$19,324.49
891,HL Touring Frame - Blue, 50,Autumn,$19,275.07
732,ML Road Frame - Red, 48,Winter,$19,272.49
726,LL Road Frame - Red, 48,Winter,$19,268.75
863,Full-Finger Gloves, L,Spring,$19,151.58
895,LL Touring Frame - Blue, 50,Spring,$19,004.94
972,Touring-2000 Blue, 54,Autumn,$187,418.80
758,Road-450 Red, 52,Winter,$186,331.12
999,Road-750 Black, 52,Spring,$183,408.47
710,Mountain Bike Socks, L,Summer,$182.40
718,HL Road Frame - Red, 44,Summer,$180,411.45
990,Mountain-500 Black, 42,Winter,$18,791.65
826,LL Road Rear Wheel,Summer,$18,656.52
732,ML Road Frame - Red, 48,Summer,$18,201.80
884,Short-Sleeve Classic Jersey, XL,Winter,$18,049.90
730,LL Road Frame - Red, 62,Winter,$18,044.34
723,LL Road Frame - Black, 60,Autumn,$178.58
835,ML Road Frame-W - Yellow, 44,Summer,$178,968.12
953,Touring-2000 Blue, 60,Summer,$177,150.40
956,Touring-1000 Yellow, 54,Autumn,$176,897.99
838,HL Road Frame - Black, 44,Summer,$173,029.31
800,Road-550-W Yellow, 44,Autumn,$172,915.62
800,Road-550-W Yellow, 44,Winter,$170,010.35
714,Long-Sleeve Logo Jersey, M,Winter,$17,817.21
859,Half-Finger Gloves, M,Spring,$17,559.41
859,Half-Finger Gloves, M,Summer,$17,429.33
813,HL Road Handlebars,Summer,$17,371.36
924,LL Mountain Frame - Black, 42,Spring,$17,235.51
917,LL Mountain Frame - Silver, 42,Winter,$17,110.44
868,Women's Mountain Shorts, M,Spring,$17,035.57
968,Touring-1000 Blue, 54,Winter,$169,745.78
956,Touring-1000 Yellow, 54,Winter,$169,268.97
968,Touring-1000 Blue, 54,Summer,$168,315.34
758,Road-450 Red, 52,Spring,$167,085.65
799,Road-550-W Yellow, 42,Winter,$166,136.65
710,Mountain Bike Socks, L,Autumn,$165.30
955,Touring-1000 Yellow, 50,Summer,$164,310.10
968,Touring-1000 Blue, 54,Autumn,$164,024.02
911,LL Road Seat/Saddle,Spring,$16.27
856,Men's Bib-Shorts, M,Autumn,$16,971.14
888,HL Touring Frame - Yellow, 50,Spring,$16,865.69
723,LL Road Frame - Black, 60,Summer,$16,811.95
804,HL Fork,Autumn,$16,798.67
854,Women's Tights, L,Winter,$16,787.44
948,Front Brakes,Summer,$16,724.93
868,Women's Mountain Shorts, M,Summer,$16,587.63
863,Full-Finger Gloves, L,Autumn,$16,569.05
855,Men's Bib-Shorts, S,Summer,$16,527.78
881,Short-Sleeve Classic Jersey, S,Autumn,$16,491.38
944,LL Mountain Frame - Silver, 40,Autumn,$16,476.72
949,LL Crankset,Spring,$16,215.28
716,Long-Sleeve Logo Jersey, XL,Winter,$16,095.25
828,HL Road Rear Wheel,Summer,$16,067.70
975,Road-350-W Yellow, 44,Winter,$158,532.27
800,Road-550-W Yellow, 44,Summer,$157,436.85
742,HL Mountain Frame - Silver, 46,Spring,$155,538.55
754,Road-450 Red, 58,Winter,$154,838.54
975,Road-350-W Yellow, 44,Autumn,$154,449.89
747,HL Mountain Frame - Black, 38,Spring,$152,061.21
835,ML Road Frame-W - Yellow, 44,Spring,$151,871.15
953,Touring-2000 Blue, 60,Autumn,$150,219.12
813,HL Road Handlebars,Spring,$15,908.44
945,Front Derailleur,Summer,$15,870.07
900,LL Touring Frame - Yellow, 50,Summer,$15,804.11
880,Hydration Pack - 70 oz.,Winter,$15,686.03
819,ML Road Front Wheel,Autumn,$15,499.22
852,Women's Tights, S,Winter,$15,443.06
924,LL Mountain Frame - Black, 42,Autumn,$15,437.02
804,HL Fork,Spring,$15,284.03
810,HL Mountain Handlebars,Summer,$15,265.54
712,AWC Logo Cap,Spring,$15,229.15
899,LL Touring Frame - Yellow, 44,Spring,$15,203.95
816,ML Mountain Front Wheel,Summer,$15,175.22
868,Women's Mountain Shorts, M,Autumn,$15,145.84
890,HL Touring Frame - Blue, 46,Autumn,$15,058.65
943,LL Mountain Frame - Black, 40,Spring,$149.87
748,HL Mountain Frame - Silver, 38,Winter,$149,134.91
786,Mountain-300 Black, 40,Summer,$148,390.63
911,LL Road Seat/Saddle,Summer,$146.45
764,Road-650 Red, 52,Spring,$144,310.65
998,Road-750 Black, 48,Summer,$143,344.83
787,Mountain-300 Black, 44,Summer,$141,910.69
766,Road-650 Black, 60,Spring,$140,871.08
855,Men's Bib-Shorts, S,Spring,$14,911.34
948,Front Brakes,Spring,$14,697.00
826,LL Road Rear Wheel,Spring,$14,655.96
862,Full-Finger Gloves, M,Summer,$14,626.55
806,ML Headset,Summer,$14,590.82
736,LL Road Frame - Black, 44,Spring,$14,254.50
925,LL Mountain Frame - Black, 44,Winter,$14,238.03
926,LL Mountain Frame - Black, 48,Autumn,$14,238.03
930,HL Mountain Tire,Spring,$14,175.00
712,AWC Logo Cap,Summer,$14,120.34
863,Full-Finger Gloves, L,Winter,$14,004.93
896,LL Touring Frame - Blue, 54,Spring,$14,003.64
739,HL Mountain Frame - Silver, 42,Summer,$139,867.63
743,HL Mountain Frame - Black, 42,Winter,$139,660.38
764,Road-650 Red, 52,Winter,$137,951.65
742,HL Mountain Frame - Silver, 46,Summer,$137,654.32
788,Mountain-300 Black, 48,Summer,$137,374.73
758,Road-450 Red, 52,Autumn,$137,342.66
768,Road-650 Black, 44,Winter,$137,050.72
766,Road-650 Black, 60,Winter,$133,902.47
718,HL Road Frame - Red, 44,Spring,$133,760.98
747,HL Mountain Frame - Black, 38,Summer,$133,387.41
998,Road-750 Black, 48,Autumn,$133,031.94
970,Touring-2000 Blue, 46,Spring,$132,175.68
710,Mountain Bike Socks, L,Spring,$131.10
768,Road-650 Black, 44,Spring,$131,967.37
754,Road-450 Red, 58,Spring,$131,541.02
975,Road-350-W Yellow, 44,Summer,$130,636.03
758,Road-450 Red, 52,Summer,$130,344.31
920,LL Mountain Frame - Silver, 52,Autumn,$13,941.84
918,LL Mountain Frame - Silver, 44,Autumn,$13,941.84
849,Men's Sports Shorts, M,Summer,$13,836.80
896,LL Touring Frame - Blue, 54,Summer,$13,803.59
856,Men's Bib-Shorts, M,Winter,$13,746.19
949,LL Crankset,Summer,$13,688.22
809,ML Mountain Handlebars,Spring,$13,637.07
945,Front Derailleur,Spring,$13,573.24
849,Men's Sports Shorts, M,Spring,$13,484.43
878,Fender Set - Mountain,Spring,$13,407.80
838,HL Road Frame - Black, 44,Winter,$13,273.91
862,Full-Finger Gloves, M,Spring,$13,261.09
900,LL Touring Frame - Yellow, 50,Spring,$13,203.43
826,LL Road Rear Wheel,Autumn,$13,118.33
717,HL Road Frame - Red, 62,Winter,$13,114.71
996,HL Bottom Bracket,Summer,$13,048.03
972,Touring-2000 Blue, 54,Winter,$129,503.01
717,HL Road Frame - Red, 62,Spring,$129,388.40
766,Road-650 Black, 60,Summer,$129,066.59
999,Road-750 Black, 52,Autumn,$127,465.94
768,Road-650 Black, 44,Summer,$125,127.39
747,HL Mountain Frame - Black, 38,Autumn,$124,835.98
764,Road-650 Red, 52,Autumn,$124,445.07
742,HL Mountain Frame - Silver, 46,Autumn,$123,971.99
970,Touring-2000 Blue, 46,Summer,$123,249.45
786,Mountain-300 Black, 40,Autumn,$122,470.87
838,HL Road Frame - Black, 44,Spring,$122,432.29
786,Mountain-300 Black, 40,Winter,$121,651.80
785,Mountain-300 Black, 38,Spring,$120,799.47
906,ML Mountain Frame-W - Silver, 46,Spring,$12,888.79
857,Men's Bib-Shorts, L,Summer,$12,850.57
888,HL Touring Frame - Yellow, 50,Autumn,$12,649.27
883,Short-Sleeve Classic Jersey, L,Winter,$12,482.49
937,HL Mountain Pedal,Summer,$12,452.83
948,Front Brakes,Autumn,$12,423.48
826,LL Road Rear Wheel,Winter,$12,224.56
930,HL Mountain Tire,Winter,$12,215.00
895,LL Touring Frame - Blue, 50,Autumn,$12,203.17
937,HL Mountain Pedal,Spring,$12,056.37
892,HL Touring Frame - Blue, 54,Spring,$119,884.42
788,Mountain-300 Black, 48,Spring,$119,878.89
754,Road-450 Red, 58,Autumn,$119,247.84
766,Road-650 Black, 60,Autumn,$118,058.11
961,Touring-3000 Yellow, 44,Spring,$117,337.03
787,Mountain-300 Black, 44,Winter,$117,286.91
764,Road-650 Red, 52,Summer,$116,922.78
977,Road-750 Black, 58,Spring,$116,853.84
889,HL Touring Frame - Yellow, 54,Summer,$115,839.57
787,Mountain-300 Black, 44,Spring,$115,342.93
768,Road-650 Black, 44,Autumn,$115,099.53
788,Mountain-300 Black, 48,Winter,$114,899.27
953,Touring-2000 Blue, 60,Winter,$113,952.93
979,Touring-3000 Blue, 50,Spring,$112,950.41
965,Touring-3000 Yellow, 62,Spring,$111,671.56
785,Mountain-300 Black, 38,Autumn,$111,454.97
712,AWC Logo Cap,Autumn,$11,989.02
859,Half-Finger Gloves, M,Autumn,$11,965.03
940,HL Road Pedal,Spring,$11,808.34
879,All-Purpose Bike Stand,Autumn,$11,766.00
996,HL Bottom Bracket,Spring,$11,735.93
878,Fender Set - Mountain,Autumn,$11,671.38
930,HL Mountain Tire,Autumn,$11,655.00
810,HL Mountain Handlebars,Spring,$11,559.04
878,Fender Set - Mountain,Winter,$11,495.54
862,Full-Finger Gloves, M,Autumn,$11,235.01
833,ML Road Frame-W - Yellow, 40,Autumn,$11,226.06
858,Half-Finger Gloves, S,Summer,$11,112.97
733,ML Road Frame - Red, 52,Spring,$11,063.84
787,Mountain-300 Black, 44,Autumn,$109,510.99
999,Road-750 Black, 52,Summer,$109,430.27
786,Mountain-300 Black, 40,Spring,$109,135.58
998,Road-750 Black, 48,Winter,$108,378.58
788,Mountain-300 Black, 48,Autumn,$106,919.01
892,HL Touring Frame - Blue, 54,Summer,$106,868.63
785,Mountain-300 Black, 38,Winter,$105,247.62
785,Mountain-300 Black, 38,Summer,$104,975.03
835,ML Road Frame-W - Yellow, 44,Autumn,$104,084.43
738,LL Road Frame - Black, 52,Summer,$103,930.35
754,Road-450 Red, 58,Summer,$102,350.90
889,HL Touring Frame - Yellow, 54,Spring,$101,796.47
822,ML Road Frame-W - Yellow, 38,Spring,$101,131.91
965,Touring-3000 Yellow, 62,Autumn,$100,975.04
979,Touring-3000 Blue, 50,Autumn,$100,556.80
849,Men's Sports Shorts, M,Autumn,$10,918.92
820,HL Road Front Wheel,Winter,$10,891.98
887,HL Touring Frame - Yellow, 46,Autumn,$10,842.23
930,HL Mountain Tire,Summer,$10,815.00
879,All-Purpose Bike Stand,Spring,$10,812.00
949,LL Crankset,Autumn,$10,739.99
858,Half-Finger Gloves, S,Spring,$10,680.02
830,ML Mountain Frame - Black, 40,Summer,$10,672.06
865,Classic Vest, M,Winter,$10,633.23
900,LL Touring Frame - Yellow, 50,Autumn,$10,602.76
899,LL Touring Frame - Yellow, 44,Autumn,$10,402.70
809,ML Mountain Handlebars,Autumn,$10,372.16
940,HL Road Pedal,Summer,$10,253.33
894,Rear Derailleur,Spring,$10,129.76
878,Fender Set - Mountain,Summer,$10,044.86
857,Men's Bib-Shorts, L,Spring,$10,042.88
927,LL Mountain Frame - Black, 52,Summer,$1,948.36
833,ML Road Frame-W - Yellow, 40,Winter,$1,946.72
861,Full-Finger Gloves, S,Autumn,$1,874.81
861,Full-Finger Gloves, S,Winter,$1,871.01
923,Touring Tire Tube,Autumn,$1,866.26
873,Patch Kit/8 Patches,Winter,$1,814.14
923,Touring Tire Tube,Winter,$1,801.39
908,LL Mountain Seat/Saddle,Summer,$1,789.92
709,Mountain Bike Socks, M,Winter,$1,693.55
827,ML Road Rear Wheel,Spring,$1,652.31
810,HL Mountain Handlebars,Winter,$1,640.05
709,Mountain Bike Socks, M,Summer,$1,606.30
941,Touring Pedal,Autumn,$1,603.60
923,Touring Tire Tube,Summer,$1,536.92
853,Women's Tights, M,Winter,$1,529.80
709,Mountain Bike Socks, M,Spring,$1,525.75
941,Touring Pedal,Spring,$1,457.82
910,HL Mountain Seat/Saddle,Winter,$1,389.70
874,Racing Socks, M,Winter,$1,380.86
913,HL Road Seat/Saddle,Spring,$1,358.11
908,LL Mountain Seat/Saddle,Autumn,$1,350.58
782,Mountain-200 Black, 38,Spring,$1,317,132.65
909,ML Mountain Seat/Saddle,Winter,$1,315.10
942,ML Mountain Frame-W - Silver, 38,Summer,$1,310.72
946,LL Touring Handlebars,Summer,$1,299.74
823,LL Mountain Rear Wheel,Winter,$1,263.53
805,LL Headset,Summer,$1,251.72
952,Chain,Winter,$1,250.83
709,Mountain Bike Socks, M,Autumn,$1,234.79
914,LL Touring Seat/Saddle,Summer,$1,204.13
783,Mountain-200 Black, 42,Spring,$1,182,302.38
779,Mountain-200 Silver, 38,Spring,$1,171,168.84
916,HL Touring Seat/Saddle,Winter,$1,137.02
919,LL Mountain Frame - Silver, 48,Spring,$1,109.01
782,Mountain-200 Black, 38,Summer,$1,082,940.56
783,Mountain-200 Black, 42,Autumn,$1,061,119.96
943,LL Mountain Frame - Black, 40,Summer,$1,049.12
811,LL Road Handlebars,Spring,$1,027.66
782,Mountain-200 Black, 38,Autumn,$1,025,372.84
781,Mountain-200 Silver, 46,Spring,$1,016,635.13
780,Mountain-200 Silver, 42,Spring,$1,003,572.52
902,LL Touring Frame - Yellow, 58,Spring,$1,000.26

(1007 rows affected)
